device_brand,os,screen_size,X4g,X5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_new_price,normalized_used_price
Samsung,Android,12.73,no,no,16,2,16,4,2800,145,2014,589,5.935158711,4.957304838
Samsung,Android,12.73,yes,no,16,2,16,4,2800,144.9,2014,955,6.171784101,4.64525591
Samsung,Android,12.73,yes,no,16,2,16,4,2800,145,2014,977,5.517934708,4.718677427
Samsung,Android,10.29,yes,no,5,0.3,16,4,2100,137,2014,755,5.195619968,3.770459441
Samsung,Android,10.29,yes,no,5,0.3,32,4,2100,137,2014,618,5.561642707,4.134846506
Samsung,Others,5.18,no,no,5,2,256,4,1000,91,2014,1054,4.246493239,4.145037677
Samsung,Android,7.98,no,no,2,2,16,4,1300,105,2014,865,4.786074072,3.63995178
Samsung,Android,12.83,no,no,8,2,16,4,3100,162.5,2014,946,6.017132294,4.959622662
Samsung,Android,12.83,yes,no,8,2,16,4,3100,162.5,2014,966,5.765817866,4.51601105
Samsung,Android,17.78,no,no,2,2,32,4,3600,322,2014,816,5.249547202,4.320815904
Samsung,Android,17.78,no,no,2,2,32,4,3600,310,2014,596,5.001796345,4.392348184
Samsung,Android,12.73,no,no,5,0.3,32,4,2100,163,2014,963,4.871679693,3.686376324
Samsung,Android,30.53,yes,no,8,2,32,4,9500,753,2014,1089,6.506516228,5.652524267
Samsung,Android,30.53,no,no,8,2,32,4,9500,753,2014,1078,6.463232244,5.373842192
Samsung,Android,30.53,no,no,8,2,32,4,9500,750,2014,689,6.289307324,5.274127128
Samsung,Android,30.53,yes,no,8,2,32,4,9500,740,2014,921,6.213707693,5.336864776
Samsung,Android,30.53,no,no,8,2,32,4,9500,732,2014,799,6.15098649,5.326856231
Samsung,Android,30.53,no,no,8,2,32,4,9500,730.2,2014,1061,6.042490306,4.940498912
Samsung,Android,25.43,yes,no,8,2,16,4,8220,477,2014,925,6.036891921,5.114033886
Samsung,Android,25.43,no,no,8,2,16,4,8220,469,2014,920,5.888545493,4.741011409
Samsung,Android,20.42,yes,no,8,2,16,4,4800,335,2014,664,6.04134935,4.99199599
Samsung,Android,20.42,no,no,8,2,16,4,4800,331,2014,712,5.671844511,4.869378902
Samsung,Android,10.36,no,no,16.3,2,32,4,2000,283,2014,779,5.796999556,4.926311212
Samsung,Android,10.34,no,no,5,0.3,32,4,2000,145,2013,735,5.249547202,4.052827882
Samsung,Android,12.7,yes,no,13,2,16,4,2600,147,2013,953,6.020416369,4.642754946
Samsung,Android,12.7,yes,no,13,2,16,4,2600,146,2013,1067,6.107713073,4.192831509
Samsung,Android,10.29,no,no,5,0.3,32,4,2100,139,2013,870,5.137267945,4.150882413
Samsung,Android,10.16,no,no,5,0.3,16,4,1500,118,2013,1068,4.865532448,3.523119986
Samsung,Android,13.34,yes,no,8,1.9,32,4,2600,163,2013,1075,5.186826991,4.225226615
Samsung,Android,7.8,no,no,8,1.9,16,4,1820,179,2013,683,6.37873174,4.387262901
Samsung,Android,10.29,yes,no,5,0.3,32,4,2100,134.2,2013,935,5.34958066,3.642049867
Samsung,Others,5.18,no,no,2,1.3,16,4,800,99.8,2013,544,4.247780701,3.2429829
Samsung,Android,10.16,yes,no,5,0.3,32,4,1800,121.9,2013,1032,5.179252259,3.460723361
Samsung,Android,12.88,yes,no,13,2,32,4,2800,154,2013,867,6.522871906,5.200208273
Samsung,Android,10.16,no,no,3.15,1.3,16,4,1500,126,2013,1018,4.784821514,3.526654599
Samsung,Android,10.24,no,no,5,0.3,16,4,1800,132.5,2013,1004,5.016749895,3.295836866
Samsung,Android,7.75,no,no,3,1.3,16,4,1300,118.9,2013,705,4.373994463,3.434632158
Samsung,Android,7.75,no,no,3,1.3,16,4,1300,118.2,2013,600,4.280962432,3.074543454
Samsung,Android,10.16,no,no,2,1.3,16,4,1500,121,2013,807,4.48919801,3.330774917
Samsung,Android,25.43,yes,no,8,2,16,4,8220,130.4,2013,971,5.915581924,4.773815312
Samsung,Android,12.88,yes,no,13,2,16,4,3200,168,2013,563,6.037679971,4.089164502
Samsung,Others,5.18,no,no,2,1.3,16,4,1200,99.5,2013,552,4.384398819,3.450622265
Samsung,Android,10.16,no,no,5,1.3,16,4,1750,130.4,2013,724,4.933394214,3.353406718
Samsung,Others,7.62,no,no,2,1.3,256,0.25,1000,118.8,2013,1005,4.79785453,4.088829382
Samsung,Windows,12.12,yes,no,8,1.2,16,4,2000,144,2013,1080,5.736507779,4.569232079
Samsung,Android,10.24,yes,no,16,1.9,32,4,2330,208,2013,831,5.640096923,4.445705411
Samsung,Android,10.16,yes,no,5,0.3,16,4,1500,115,2013,674,4.866764924,3.375537635
Samsung,Android,10.24,yes,no,8,1.9,32,4,1900,107,2013,1073,5.431010908,4.03724497
Samsung,Android,12.7,yes,no,8,2,16,4,2600,153,2013,1086,5.733858942,4.140114296
Samsung,Android,20.32,yes,no,5,1.3,16,4,4450,314,2013,971,5.59697647,4.783567386
Samsung,Android,25.43,yes,no,3.15,1.3,16,4,6800,510,2013,969,5.674628257,4.71357606
Samsung,Android,25.43,no,no,3.15,1.3,16,4,6800,510,2013,1087,5.80733135,5.030699325
Samsung,Android,25.43,no,no,3.15,1.3,16,4,6800,510,2013,774,5.560258465,4.979213424
Samsung,Android,7.82,no,no,5,1.9,16,4,1500,119.1,2013,783,4.50335892,3.571221411
Samsung,Android,10.24,no,no,5,0.3,32,4,1800,124,2013,822,5.082955956,4.178072778
Samsung,Android,17.78,no,no,3.15,1.3,32,4,4000,302,2013,849,4.933466231,4.244774041
Samsung,Android,17.78,yes,no,3.15,1.3,32,4,4000,306,2013,614,5.008499682,4.547752915
Samsung,Android,15.32,yes,no,8,1.9,32,4,3200,199,2013,745,5.706013318,4.083789048
Samsung,Android,12.9,no,no,8,1.9,32,4,2600,182,2013,704,5.636038823,4.553666343
Samsung,Android,10.16,no,no,3.15,1.3,16,4,1500,128.5,2013,984,5.135327738,3.824065727
Samsung,Android,10.34,no,no,5,0.3,32,4,2000,143.9,2013,763,5.130017051,3.860729711
Samsung,Android,7.62,no,no,2,1.3,16,4,1200,100.5,2013,715,4.500920165,3.431403224
Samsung,Android,7.62,no,no,2,1.3,16,4,1200,100.5,2013,737,4.258587006,3.371081758
Samsung,Android,12.7,yes,no,13,2,16,4,2600,130,2013,574,5.796908453,3.883211924
Samsung,Android,12.7,no,no,13,2,16,4,2600,130,2013,985,5.768539722,4.100326634
Samsung,Android,12.7,no,no,13,2,16,4,2600,132,2013,1032,6.135759677,4.864607093
Samsung,Android,12.7,yes,no,13,2,16,4,2600,130.1,2013,887,6.087865041,4.800819203
Samsung,Android,20.32,yes,no,5,1.3,16,4,4600,338,2013,644,5.770163048,4.963473803
Samsung,Android,20.32,no,no,5,1.3,16,4,4600,338,2013,552,5.631068402,4.76669362
Samsung,Android,5.28,no,no,2,1.3,16,4,1200,96,2013,965,4.782897874,3.741234684
Samsung,Others,7.75,no,no,3.15,1.3,16,4,1000,130.4,2013,913,4.378018613,3.612538221
Samsung,Others,7.62,no,no,3.15,1.3,16,4,1000,130.4,2013,866,4.236422661,3.335413641
Samsung,Others,7.62,no,no,2,1.3,16,4,1000,89.2,2013,542,4.073971772,2.855895328
Samsung,Others,5.28,no,no,1.3,1.3,16,4,1000,130.4,2013,620,3.880119456,3.283539338
Samsung,Android,8.31,no,no,3.15,1.3,16,4,1300,112,2013,611,4.507336826,3.569250967
Samsung,Android,7.75,no,no,5,0.3,16,4,1300,120.6,2013,777,4.795046467,3.193352868
Samsung,Android,10.29,yes,no,5,1.3,32,4,2000,139.1,2013,1024,5.188167623,3.90479696
Samsung,Android,10.16,no,no,5,0.3,16,4,1700,148.5,2013,950,5.243438705,4.305685401
Samsung,Android,10.24,no,no,8,2,32,4,1650,121,2013,963,5.34596402,4.14234076
Samsung,Windows,10.16,yes,no,5,1.2,32,4,2100,125,2013,713,5.293857436,3.978933711
Samsung,Android,11.81,yes,no,8,1.9,32,4,2100,134,2013,785,4.702750514,3.981922133
Others,Android,15.29,yes,no,22.6,8,128,4,3130,146,2019,262,6.39582905,4.873669439
Others,Android,15.21,yes,no,12,16,64,4,2900,165,2018,417,5.994235704,4.816645932
Others,Android,12.88,yes,no,12,13,32,4,4000,175,2018,607,5.700844831,4.631325143
Others,Android,12.83,yes,no,12,8,64,4,2700,140,2018,470,5.992863568,4.273745191
Others,Android,15.24,yes,no,12,16,64,4,3200,167.4,2018,518,5.995655752,5.100110301
Others,Android,15.24,yes,no,12,16.3,64,4,3130,181,2018,412,5.854441351,4.831986983
Others,Android,15.24,yes,no,12,16,64,4,3200,165.4,2018,532,5.990088601,5.128833059
Others,Android,12.83,yes,no,16,20,64,4,3020,140,2018,666,5.518376165,5.001930853
Others,Android,12.75,yes,no,12,8,16,4,3100,165,2018,665,4.690797272,4.213312081
Others,Android,12.83,yes,no,12,5,32,4,5000,165,2018,709,5.13732668,4.469350463
Others,Android,12.83,yes,no,13,8,128,4,3020,140,2017,623,6.110358077,4.882423063
Others,Android,12.88,yes,no,16,13,64,4,3100,185,2017,864,5.938248353,5.147145579
Others,Android,12.83,yes,no,16,8,32,4,3000,160,2016,991,5.797546004,4.487062098
Others,Android,12.83,yes,no,13,13,64,4,2600,151,2016,866,5.481638424,4.782897874
Others,Android,12.88,yes,no,13,2.1,32,4,3000,168,2015,703,5.829856967,4.678420648
Others,Android,12.75,yes,no,8,2.1,16,4,2030,154,2015,1043,5.700075613,4.162781724
Others,Android,12.7,yes,no,8,1.2,32,4,2040,141,2014,1076,5.205653682,3.865350597
Others,Android,12.7,yes,no,12,8,64,4,4900,335,2018,426,6.55075171,5.320225619
Others,Android,10.16,yes,no,8,1,16,4,4800,290,2014,654,6.551208898,5.21384821
Others,Android,6.68,yes,no,5,2,32,4,4800,270,2014,997,6.19311885,4.456089963
Sony,Android,15.24,yes,no,19,13,64,4,3300,193,2018,662,6.214248034,5.340418543
Sony,Android,15.24,yes,no,23,8,64,4,3580,205,2018,556,5.941906588,4.823421791
Sony,Android,12.9,yes,no,19,13,64,4,3540,236,2018,520,6.800615403,5.208720833
Sony,Android,12.88,yes,no,19,5,64,4,3180,198,2018,717,6.13222599,4.473807868
Sony,Android,12.7,yes,no,19,5,64,4,2870,168,2018,703,6.155537269,4.502694394
Sony,Android,15.24,yes,no,23,8,32,4,3580,221,2018,454,5.800001332,4.915665057
Sony,Android,12.75,yes,no,23,8,32,4,3300,171,2018,436,5.598421959,4.637056375
Sony,Android,12.83,yes,no,13,8,32,4,3300,178,2018,694,5.246866165,4.678327707
Sony,Android,12.75,yes,no,19,13,64,4,2700,155,2017,636,5.559604128,4.511408806
Sony,Android,12.83,yes,no,23,8,32,4,3430,189,2017,728,5.600567803,4.728183962
Sony,Android,10.31,yes,no,19,8,32,4,2700,140,2017,747,5.796483192,4.598145571
Sony,Android,12.83,yes,no,13,5,16,4,2620,180,2017,786,5.248759408,4.108904714
Sony,Android,12.75,yes,no,19,13,32,4,2900,161,2017,661,5.702648499,4.553982149
Sony,Android,13.87,yes,no,19,13,64,4,3230,195,2017,675,6.038872805,4.938494616
Sony,Android,15.24,yes,no,23,16,32,4,2700,188,2017,705,5.630638141,4.931159093
Sony,Android,12.7,yes,no,23,8,32,4,2300,143,2017,615,5.139731867,4.592793915
Sony,Android,10.31,yes,no,23,5,32,4,2700,135,2016,922,5.519098129,4.66192852
Sony,Android,12.75,yes,no,23,13,32,4,2900,161,2016,603,5.525771613,4.869916227
Sony,Android,12.7,yes,no,13,5,16,4,2300,147,2016,853,5.010435274,4.02731405
Sony,Android,15.24,yes,no,21.5,16,16,4,2700,202,2016,1091,5.521460918,4.864066907
Sony,Android,12.7,yes,no,23,13,32,4,2700,164.4,2016,1066,5.700109069,5.1075805
Sony,Android,12.7,yes,no,23,13,32,4,2620,153,2016,818,5.293304825,4.768139014
Sony,Android,12.7,yes,no,13,8,16,4,2300,137.4,2016,555,5.301063592,4.543294782
Sony,Android,12.7,yes,no,13,8,16,4,2300,137.4,2016,621,5.297817242,4.325720798
Sony,Android,12.83,yes,no,23,5.1,32,4,3430,180,2015,793,5.703982455,4.935193099
Sony,Android,12.83,yes,no,23,5.1,32,4,3430,180,2015,1016,5.483343596,4.848430041
Sony,Android,12.75,yes,no,23,5.1,32,4,2900,154,2015,694,5.523538758,4.703657133
Sony,Android,12.75,yes,no,23,5.1,32,4,2900,154,2015,973,5.391989842,4.877484781
Sony,Android,10.31,yes,no,23,5.1,32,4,2700,138,2015,700,5.31266396,4.377390906
Sony,Android,12.7,yes,no,21.2,13,16,4,2600,142.6,2015,647,5.263415315,4.448984103
Sony,Android,12.7,yes,no,21.2,13,16,4,2600,142.5,2015,693,5.013564334,4.733387484
Sony,Android,15.24,yes,no,13,13,16,4,2930,187,2015,894,5.664903037,4.913022465
Sony,Android,15.24,yes,no,13,13,16,4,2930,187,2015,848,5.293857436,4.428433007
Sony,Android,12.75,yes,no,20.7,5.1,32,4,2930,144,2015,545,5.770131855,4.539030383
Sony,Android,12.75,yes,no,20.7,5.1,32,4,2930,144,2015,795,5.66787892,4.29837325
Sony,Android,12.83,yes,no,13,5,16,4,2600,147,2015,842,5.521140867,4.307303088
Sony,Android,12.83,yes,no,13,5,16,4,2600,147,2015,806,5.384495063,4.585477553
Sony,Android,12.7,yes,no,13,5,32,4,2400,135,2015,765,5.30051495,4.416790315
Sony,Android,12.7,yes,no,13,5,32,4,2400,136,2015,797,5.253372301,4.299052551
Sony,Android,25.43,no,no,8.1,5.1,32,4,6000,389,2015,662,5.988434963,4.853903508
Sony,Android,25.43,yes,no,8.1,5.1,32,4,6000,393,2015,631,6.213927867,4.533136983
Sony,Android,10.34,yes,no,5,2,32,4,2300,135,2015,817,4.864761378,3.788045826
Sony,Android,10.34,yes,no,5,2,32,4,2300,135,2015,1010,4.99396376,4.065430552
Sony,Android,12.7,no,no,5,2,32,4,2300,144,2015,682,4.783483721,4.186923744
Sony,Android,12.7,no,no,5,2,32,4,2300,144,2015,713,4.782730426,4.127134385
Sony,Android,10.29,no,no,5,0.3,16,4,2330,143.8,2014,954,5.239681391,3.390136434
Sony,Android,10.29,yes,no,5,0.3,16,4,2330,143.8,2014,879,5.13066765,4.21597205
Sony,Android,20.32,yes,no,8.1,2.2,16,4,4500,270,2014,617,5.940828931,4.935552488
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3100,152,2014,982,5.992314186,4.966544073
Sony,Android,12.75,yes,no,20.7,2.2,32,4,3200,170.6,2014,1094,5.914367497,4.724640686
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3100,152,2014,686,5.189729426,4.422208424
Sony,Android,10.31,yes,no,20.7,2.2,16,4,2600,129,2014,1047,5.701045399,4.415582293
Sony,Android,10.36,yes,no,8,0.3,32,4,2300,149,2014,1046,5.299067085,3.73289634
Sony,Android,12.83,no,no,8,5,32,4,2500,149.7,2014,615,5.5198997,4.138680376
Sony,Android,12.83,yes,no,8,5,32,4,2500,149.7,2014,808,5.25248283,4.118549251
Sony,Android,12.7,yes,no,20.7,0.3,16,4,3000,163,2014,568,5.526090186,4.539350845
Sony,Android,12.78,yes,no,8,1.1,32,4,2500,148,2014,845,5.295964601,4.377265318
Sony,Android,10.36,yes,no,8,0.3,32,4,2300,148,2014,724,5.131849474,4.068171688
Sony,Android,10.36,no,no,8,0.3,32,4,2300,148,2014,962,5.197502061,3.683615624
Sony,Android,25.43,yes,no,8.1,2.2,16,4,6000,439,2014,626,5.859931157,5.162211234
Sony,Android,25.43,no,no,8.1,2.2,16,4,6000,426,2014,687,5.93740427,5.176714545
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3200,163,2014,1032,5.56471196,4.770854102
Sony,Android,10.16,no,no,3.15,2,16,4,1750,122,2014,666,4.799008503,4.01566204
Sony,Android,10.16,no,no,3.15,2,16,4,1700,120,2014,756,4.944424264,3.789403292
Sony,Android,15.24,no,no,13,1.1,32,4,3000,171.8,2014,1014,5.636965805,4.814052528
Sony,Android,15.24,yes,no,13,1.1,32,4,3000,171.7,2014,647,5.43581588,4.114637265
Sony,Android,12.7,yes,no,20.7,2,32,4,3000,162,2014,794,5.557368456,4.527100531
Sony,Android,10.24,yes,no,20.7,2,16,4,2300,137,2014,1054,5.772219636,4.36500763
Sony,Android,12.7,yes,no,20.7,2,16,4,3000,170,2013,1060,5.799819663,4.422808628
Sony,Android,15.34,yes,no,8,2,16,4,3050,212,2013,1081,5.634468123,4.121959729
Sony,Android,12.7,no,no,8,0.3,16,4,2390,153,2013,763,5.393309314,4.273605886
Sony,Android,10.16,no,no,5,0.3,16,4,1750,115,2013,934,4.873287103,3.918402612
Sony,Android,11.56,yes,no,13.1,0.3,32,4,2300,138,2013,601,5.437122329,4.392842927
Sony,Android,10.24,no,no,8,0.3,32,4,1750,137,2013,673,4.863680881,3.697343533
Sony,Android,10.31,yes,no,8,0.3,32,4,2370,155,2013,588,5.191288794,4.325720798
Sony,Android,25.43,yes,no,8.1,2.2,16,4,6000,495,2013,704,5.857475907,5.030241824
Sony,Android,25.43,no,no,8.1,2.2,16,4,6000,495,2013,607,5.702147806,4.829912459
Sony,Android,12.7,yes,no,13.1,2.2,16,4,2330,146,2013,930,5.598755237,4.566117459
Sony,Android,12.7,yes,no,13,2,16,4,2370,151,2013,558,5.558795238,4.213312081
Spice,Android,10.29,no,no,5,2,16,4,1700,107,2014,811,4.494797129,3.548754946
Spice,Android,12.7,no,no,8,1.3,16,4,1800,177,2014,592,4.406597289,4.110709916
Spice,Android,7.75,no,no,2,1.3,16,4,1750,112,2014,998,3.689129423,3.057297629
Spice,Android,10.16,no,no,2,1.3,16,4,1750,122,2014,593,3.945651186,3.335413641
Spice,Android,10.16,no,no,2,1.3,16,4,1750,155,2014,1055,4.077537444,3.667400422
Spice,Android,12.7,no,no,8,1.3,16,4,1800,190,2014,692,4.391357962,4.061304708
Spice,Android,10.29,no,no,3.15,1.3,16,4,1450,156,2014,711,4.094511215,3.374853406
Spice,Android,10.29,no,no,5,1.3,16,4,2100,158,2013,1053,4.715727177,3.587400285
Spice,Android,10.16,no,no,3.15,1.3,512,0.25,2100,158,2013,1025,3.902578547,3.02140002
Spice,Android,7.75,no,no,1.3,0.3,512,0.25,2100,158,2013,794,3.732657076,2.660259537
Spice,Android,10.29,no,no,8,2,16,4,2100,155,2013,802,5.006694205,4.009512627
Spice,Android,10.29,no,no,8,1.3,16,4,2100,190,2013,814,4.382151627,3.785552341
Spice,Android,10.29,no,no,5,1.3,16,4,1730,123.3,2013,1086,4.367420482,3.842029634
Spice,Android,10.29,no,no,3.15,1.3,16,4,2100,108,2013,1083,4.248066579,3.461351304
Spice,Android,10.16,no,no,5,1.3,16,4,2100,100,2013,1020,4.245490733,3.370050653
Spice,Android,7.75,no,no,3.15,1.3,16,4,2100,125,2013,1028,3.660737148,3.294354286
Spice,Android,12.7,no,no,8,2,32,4,2100,175,2013,894,5.06354395,4.28661645
Spice,Android,12.7,no,no,5,0.3,16,4,2000,161,2013,967,4.874433673,3.568969157
Spice,Android,12.7,no,no,8,3,16,4,2100,176,2013,1088,5.395897695,4.100160948
Spice,Android,12.7,no,no,5,1.3,16,4,2100,186,2013,667,4.492001488,4.023206534
Spice,Android,10.29,no,no,5,1.3,16,4,2100,143,2013,878,4.380650688,3.673511977
Spice,Android,10.29,no,no,3.15,1.3,16,4,2100,130,2013,1054,4.238011912,3.547603867
Spice,Android,10.16,no,no,3.15,1.3,16,4,1300,90,2013,858,3.909219078,3.237893831
Spice,Android,7.75,no,no,3.15,1.3,16,4,1500,135,2013,615,3.695110004,3.161246712
Spice,Android,17.78,no,no,3.15,1.3,16,4,3000,450,2013,959,4.790404164,4.341595189
Spice,Android,12.7,no,no,5,1.3,16,4,2100,185,2013,747,4.600157644,3.888344878
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,912,5.34610703,4.134366237
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,730,5.249757176,3.986388087
Spice,Android,25.4,no,no,3.15,0.3,16,4,7600,158,2013,917,5.189283446,4.39172941
Spice,Android,10.29,no,no,8,1.3,16,4,2100,158,2013,994,5.006894974,4.306090069
Others,Android,7.75,no,no,3.15,0.3,16,4,1750,100,2013,587,4.500698164,3.555919327
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,571,4.388132953,4.333492688
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,791,4.24247717,4.146937012
Others,Android,25.43,no,no,8,1.2,32,4,2000,630.5,2013,1085,5.350909817,5.094486126
Others,Android,25.43,no,no,8,1.2,32,4,2000,671.3,2013,549,6.086615623,4.935264987
Others,Android,25.43,no,no,1.2,0.3,16,4,2000,598.7,2013,667,5.435162014,4.987639574
Others,Android,12.7,yes,no,13,8,16,4,2200,153,2016,779,5.070161273,4.620058798
Others,Android,15.24,yes,no,13,8,16,4,2500,207,2016,724,5.252273428,4.654626795
Others,Android,12.83,no,no,8,5,32,4,2500,170,2015,1044,4.943996792,4.447111881
Others,Android,12.7,no,no,8,5,32,4,2500,161,2015,790,4.692723083,4.178685711
Others,Android,12.83,no,no,8,5,32,4,2500,172,2015,590,4.941570991,4.099000374
Others,Android,12.7,no,no,8,1.3,16,4,2100,159,2014,873,4.687395126,3.949896658
Others,Android,10.29,yes,no,8,1.3,32,4,2500,130,2015,943,5.068023311,4.12049952
Others,Others,5.18,no,no,1.3,2,128,0.25,2100,98,2014,713,4.246063717,3.335057579
Others,Android,10.29,no,no,5,0.3,16,4,1650,142,2014,958,4.506343832,3.744314161
Others,Android,12.7,no,no,8,2,32,4,2500,112,2015,1087,4.867303655,4.251490751
Others,Android,12.7,no,no,8,5,32,4,2500,135,2015,547,5.192512308,4.009694033
Others,Android,10.16,no,no,8,1.3,16,4,2500,128,2015,782,4.373868447,3.903385812
Others,Android,10.16,no,no,5,1.3,512,0.25,2500,112,2015,543,3.913422026,3.073618812
Others,Others,5.13,no,no,2,2,128,0.25,2100,110,2014,927,4.107589789,3.780318514
Others,Android,7.75,no,no,2,0.3,16,4,1200,105,2014,1088,4.112511866,3.408172995
Others,Android,12.7,yes,no,8,2,16,4,2000,140,2014,621,5.194843958,4.154812309
Others,Android,17.78,no,no,3.15,0.3,16,4,2500,250,2014,683,4.70157068,4.284827171
Vivo,Android,15.42,yes,no,13,16,256,4,4000,190.25,2019,407,6.273556021,5.408740048
Vivo,Android,16.59,yes,no,13,16,128,4,3940,189.5,2019,351,5.705547583,4.749010756
Vivo,Android,16.23,yes,no,13,16,256,4,4000,188,2019,237,6.172785604,5.196616812
Vivo,Android,16.59,yes,no,13,16,64,4,4000,189.5,2019,415,5.735378036,5.001123534
Vivo,Android,16.28,yes,no,13,12,256,4,4000,180,2019,305,5.989813184,4.941499555
Vivo,Android,16.23,yes,no,13,16,128,4,3700,185,2019,430,5.884352498,5.07467369
Vivo,Android,15.9,yes,no,13,16,64,4,3260,149.3,2019,375,5.356020077,4.808845454
Vivo,Android,16.23,yes,no,13,12,128,4,3500,199,2018,603,6.552194,4.830231896
Vivo,Android,15.29,yes,no,13,8,128,4,4030,165,2018,411,5.435118408,4.761062206
Vivo,Android,15.8,yes,no,13,20,64,4,4030,163.5,2018,607,5.521620905,4.973417906
Vivo,Android,15.9,yes,no,13,16,32,4,3260,156.2,2018,623,5.137620306,4.645928178
Vivo,Android,15.29,yes,no,13,8,64,4,4030,163.5,2018,621,5.297867265,4.311335894
Vivo,Android,15.8,yes,no,13,8,16,4,4030,163.5,2019,261,4.595523809,4.203647297
Vivo,Android,15.8,yes,no,13,8,64,4,4030,163.5,2019,198,5.305541212,4.526667958
Vivo,Android,15.8,yes,no,13,8,32,4,4030,163.5,2018,538,5.292349595,4.747624154
Vivo,Android,15.8,yes,no,13,5,16,4,3260,143,2018,558,4.874204464,4.191017449
Vivo,Android,15.32,yes,no,13,12,64,4,3315,164,2018,477,5.521660898,4.794467357
Vivo,Android,15.32,yes,no,13,24,128,4,3315,164,2018,648,5.855616187,4.888542987
Vivo,Android,15.24,yes,no,8,5,16,4,3360,150,2018,589,4.78615752,4.085135623
Vivo,Android,15.32,yes,no,13,25,128,4,3315,164,2018,448,5.628160537,5.159974417
Vivo,Android,15.32,yes,no,13,16,128,4,3315,162,2018,385,5.522540335,4.971062519
Vivo,Android,16.28,yes,no,13,12,128,4,3400,156.2,2018,589,6.216067034,4.639764831
Vivo,Android,16.28,yes,no,13,25,64,4,3400,156,2018,408,5.856417721,4.958007777
Vivo,Android,15.8,yes,no,13,8,64,4,3260,152,2018,449,5.299816243,4.309321524
Vivo,Android,15.32,yes,no,13,12,64,4,3260,150,2018,376,5.695414225,4.74701691
Vivo,Android,15.9,yes,no,13,16,128,4,3260,149.3,2018,591,5.519338667,4.933898228
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,583,6.549164215,4.830790667
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,465,6.398478455,4.997279839
Vivo,Android,15.9,yes,no,13,24,64,4,3260,149.3,2018,667,5.704415608,4.880298792
Vivo,Android,15.8,yes,no,13,8,64,4,3260,150,2018,658,5.521260898,4.868610794
Vivo,Android,15.8,yes,no,13,5,32,4,3260,146.5,2018,453,5.191900738,4.666077121
Vivo,Android,15.95,yes,no,13,24,128,4,3425,159,2018,537,6.063226913,4.772801027
Vivo,Android,15.24,yes,no,13,5,16,4,3360,150,2018,523,4.947269418,4.450852826
Vivo,Android,15.32,yes,no,13,16,32,4,3260,150,2018,679,5.55667361,4.660131744
Vivo,Android,15.32,yes,no,13,24,64,4,3260,150,2018,430,5.70687768,4.873975203
Vivo,Android,15.95,yes,no,13,12,128,4,3200,156.2,2018,582,6.311190196,5.273255936
Vivo,Android,15.95,yes,no,13,12,64,4,3200,156.2,2018,475,6.111533856,5.217215765
Vivo,Android,12.88,yes,no,16,24,32,4,3000,139,2017,597,5.520059937,5.05675523
Vivo,Android,16.33,yes,no,13,12,64,4,3900,181.5,2017,540,6.111644707,5.007229501
Vivo,Android,16.33,yes,no,13,12,128,4,3900,181.5,2018,475,6.311734809,4.969604945
Vivo,Android,15.27,yes,no,13,12,64,4,3250,159,2017,863,5.96729992,5.058599721
Vivo,Android,15.21,yes,no,16,24,64,4,3225,160,2017,610,5.889210313,4.871449852
Vivo,Android,12.83,yes,no,13,5,16,4,3000,157,2017,799,5.133206846,4.396299294
Vivo,Android,12.83,yes,no,13,16,32,4,3000,162.8,2017,843,5.297967305,4.589751933
Vivo,Android,14.86,yes,no,16,14,64,4,4015,183.2,2017,662,5.9696023,5.05299211
Vivo,Android,12.83,yes,no,16,14,64,4,3320,154,2017,582,5.863687992,4.679256729
Vivo,Android,12.83,yes,no,13,20,64,4,3000,154,2017,797,5.628879315,4.656528478
Vivo,Android,10.29,yes,no,5,2,16,4,1900,157.8,2017,843,4.795294555,4.131800899
Vivo,Android,12.75,yes,no,13,5,16,4,2730,142,2017,608,5.291997438,4.100160948
Vivo,Android,12.83,yes,no,13,16,32,4,3000,155,2017,786,5.076485455,4.60386934
Vivo,Android,12.83,yes,no,16,14,64,4,3160,158.6,2017,601,6.107935611,4.717426868
Vivo,Android,12.83,yes,no,13,16,32,4,3000,154,2016,569,5.599199434,4.407816206
Vivo,Android,13.87,yes,no,14.5,16,128,4,4080,178,2016,840,6.550651672,4.683704064
Vivo,Android,14.94,yes,no,16,8,64,4,4000,199,2016,606,6.363700291,4.688867745
Vivo,Android,12.83,yes,no,16,8,64,4,3050,154,2016,661,6.132638536,5.166898028
Vivo,Android,12.83,yes,no,13,20,32,4,3000,154,2016,617,5.520059937,4.647942278
Vivo,Android,12.88,yes,no,16,16,64,4,4000,183.5,2016,791,6.523077607,5.543731087
